"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
32.9723638033996,0.892711609599026,0.289196538717669,3.08686823693469,0.00202277236832494,0.616705724680044,"TRPC6"
36.3136678470499,-0.378156371575487,0.125166329413162,-3.0212308162144,0.00251749372297899,0.694177263749556,"ADAMTS13"
46.3857802746263,-0.544594656970633,0.180333753397206,-3.01992636825509,0.00252836144287522,0.694177263749556,"FAM173A"
66.4977538257025,-0.479266269162596,0.159113656355242,-3.01210015620892,0.00259446980249217,0.694177263749556,"IGHJ5"
1006.06955137231,0.124370096934365,0.0412098831448458,3.01796771656025,0.00254476012423381,0.694177263749556,"NSL1"
987.200891040804,0.134444420728341,0.0447035458987215,3.00746658962876,0.00263435080372255,0.694177263749556,"STARD3NL"
35.7523898301162,-0.41409260852947,0.147106188423478,-2.81492310396496,0.00487889064876421,0.696614485598045,"ADGRB1"
291.376721133255,-0.118611995716955,0.0410620050572716,-2.88860701155533,0.00386952339655057,0.696614485598045,"AGBL5"
5768.33393874409,-0.666480784633058,0.231866076863069,-2.87442127649684,0.00404768662883052,0.696614485598045,"ALAS2"
171.585068562806,-0.328785169069491,0.111467051042295,-2.94961754164231,0.00318167520657007,0.696614485598045,"BEND4"
1197.57875373936,0.0911439334160441,0.0311057733077947,2.93012916008118,0.00338821140235006,0.696614485598045,"BRAP"
121.334940051933,0.259262272279379,0.0923668204814252,2.80687665687828,0.00500243918848666,0.696614485598045,"C8orf76"
78.0788899399578,-0.530049255077687,0.182347339196379,-2.90681102018632,0.00365133713508069,0.696614485598045,"CCDC144B"
839.252769199535,-0.408483042982105,0.137837224339438,-2.96351761971188,0.00304144649084837,0.696614485598045,"CD19"
3252.56537425991,-0.372455198734625,0.131967884431645,-2.8223169624845,0.00476780294367659,0.696614485598045,"CD22"
899.579985475258,-0.306220016586868,0.103364833130221,-2.96251643149355,0.00305135522709537,0.696614485598045,"CDC34"
364.932954106154,-0.379555319358141,0.129061725916786,-2.94088209856162,0.0032727907804028,0.696614485598045,"CLEC17A"
158.315890301181,0.422433012871099,0.142930943228076,2.95550426891831,0.00312158377135167,0.696614485598045,"CLEC4C"
83.5223896943152,-0.464905671129049,0.165728011214836,-2.80523290976071,0.00502802329808843,0.696614485598045,"DBNDD1"
31.5512630760077,-0.898368928907315,0.302330022356623,-2.97148434649211,0.00296363981439688,0.696614485598045,"DPY19L2"
1044.7755788902,-0.216212660698004,0.0739248215938396,-2.92476405132132,0.00344717485696517,0.696614485598045,"FAM160B2"
220.735896687639,-0.157865981687294,0.055491965468722,-2.8448439400885,0.00444331867574389,0.696614485598045,"FARP2"
325.671259991807,-0.230087309055879,0.0814783551930345,-2.8239071408691,0.00474421277522849,0.696614485598045,"FOXP4"
39.7207885195462,-0.544249722069344,0.193345412687273,-2.8149088954577,0.00487910635743952,0.696614485598045,"GCAT"
3027.0721491678,-0.396750832335706,0.140631779755258,-2.82120323746291,0.00478438812370965,0.696614485598045,"GUK1"
1134.66645046819,0.100505340606524,0.0347197135596851,2.89476295458919,0.00379444953181367,0.696614485598045,"ING3"
278.84057898804,-0.229656425933073,0.0780617755112569,-2.94198312079072,0.00326117702203283,0.696614485598045,"KCTD17"
29.8816639512559,-0.58578980435109,0.201812977163221,-2.90263694924493,0.00370035331354632,0.696614485598045,"L1CAM"
99.2656190264021,-0.293957797912738,0.100052082737151,-2.93804776343339,0.00330286134673223,0.696614485598045,"MAPK11"
2334.78275990632,-0.247173228351124,0.0853147676081719,-2.89719160329106,0.00376519722153163,0.696614485598045,"MGRN1"
19.7693996878269,-0.695490629482224,0.240191940725399,-2.89556188847048,0.00378480390810619,0.696614485598045,"MIR4537"
777.744752076767,-0.14573087885916,0.0511571618869083,-2.84868967479711,0.00438996769597997,0.696614485598045,"NEURL4"
272.872322413161,-0.288094116691055,0.101943709347961,-2.82601171306914,0.00471315405701898,0.696614485598045,"NFIX"
327.072412496704,-0.349164309463136,0.123124046882157,-2.83587421226761,0.00457004414797069,0.696614485598045,"NME4"
42.1277093532598,0.396929107383691,0.137715767613336,2.8822342877843,0.0039486601277734,0.696614485598045,"P3H2"
1134.91048182021,0.107659898692857,0.0380390946421729,2.83024345625453,0.00465125961788955,0.696614485598045,"PPIL4"
